Spot price,sin_hour,cos_hour,sin_day,cos_day,sin_month,cos_month
33.57,-0.4999999999999997,-0.8660254037844388,0.9510565162951536,-0.3090169943749473,0.5,0.8660254037844387
33.2,-0.7071067811865471,-0.7071067811865479,0.9510565162951536,-0.3090169943749473,0.5,0.8660254037844387
33.83,-0.8660254037844385,-0.5000000000000004,0.9510565162951536,-0.3090169943749473,0.5,0.8660254037844387
43.07,-0.9659258262890684,-0.25881904510252063,0.9510565162951536,-0.3090169943749473,0.5,0.8660254037844387
42.05,-1.0,-1.8369701987210294e-16,0.9510565162951536,-0.3090169943749473,0.5,0.8660254037844387
40.77,-0.9659258262890684,0.2588190451025203,0.9510565162951536,-0.3090169943749473,0.5,0.8660254037844387
33.9,-0.8660254037844386,0.5000000000000001,0.9510565162951536,-0.3090169943749473,0.5,0.8660254037844387
31.85,-0.7071067811865477,0.7071067811865474,0.9510565162951536,-0.3090169943749473,0.5,0.8660254037844387
31.33,-0.5000000000000004,0.8660254037844384,0.9510565162951536,-0.3090169943749473,0.5,0.8660254037844387
29.63,-0.2588190451025216,0.965925826289068,0.9510565162951536,-0.3090169943749473,0.5,0.8660254037844387
27.25,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.5,0.8660254037844387
27.04,0.25881904510252074,0.9659258262890684,0.8660254037844387,-0.4999999999999998,0.5,0.8660254037844387
26.33,0.5,0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.5,0.8660254037844387
26.25,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,0.5,0.8660254037844387
26.59,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0.5,0.8660254037844387
28.05,0.9659258262890684,0.25881904510252074,0.8660254037844387,-0.4999999999999998,0.5,0.8660254037844387
30.65,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0.5,0.8660254037844387
43.56,0.9659258262890684,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0.5,0.8660254037844387
47.4,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.5,0.8660254037844387
41.17,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0.5,0.8660254037844387
37.25,0.5,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.5,0.8660254037844387
33.44,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,0.5,0.8660254037844387
30.37,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.5,0.8660254037844387
30.2,-0.2588190451025208,-0.9659258262890684,0.8660254037844387,-0.4999999999999998,0.5,0.8660254037844387
30.0,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0.5,0.8660254037844387
31.2,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,0.5,0.8660254037844387
37.29,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.5,0.8660254037844387
45.1,-0.9659258262890684,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0.5,0.8660254037844387
46.87,-1.0,-1.8369701987210294e-16,0.8660254037844387,-0.4999999999999998,0.5,0.8660254037844387
46.0,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,0.5,0.8660254037844387
45.09,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0.5,0.8660254037844387
41.55,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,0.5,0.8660254037844387
39.9,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,0.5,0.8660254037844387
33.04,-0.2588190451025216,0.965925826289068,0.8660254037844387,-0.4999999999999998,0.5,0.8660254037844387
35.01,0.0,1.0,0.7431448254773945,-0.6691306063588579,0.5,0.8660254037844387
34.0,0.25881904510252074,0.9659258262890684,0.7431448254773945,-0.6691306063588579,0.5,0.8660254037844387
31.43,0.5,0.8660254037844387,0.7431448254773945,-0.6691306063588579,0.5,0.8660254037844387
29.14,0.7071067811865476,0.7071067811865476,0.7431448254773945,-0.6691306063588579,0.5,0.8660254037844387
28.94,0.8660254037844386,0.5000000000000001,0.7431448254773945,-0.6691306063588579,0.5,0.8660254037844387
28.43,0.9659258262890684,0.25881904510252074,0.7431448254773945,-0.6691306063588579,0.5,0.8660254037844387
29.4,1.0,6.123233995736766e-17,0.7431448254773945,-0.6691306063588579,0.5,0.8660254037844387
31.47,0.9659258262890684,-0.25881904510252063,0.7431448254773945,-0.6691306063588579,0.5,0.8660254037844387
35.68,0.8660254037844387,-0.4999999999999998,0.7431448254773945,-0.6691306063588579,0.5,0.8660254037844387
40.0,0.7071067811865476,-0.7071067811865475,0.7431448254773945,-0.6691306063588579,0.5,0.8660254037844387
38.01,0.5,-0.8660254037844387,0.7431448254773945,-0.6691306063588579,0.5,0.8660254037844387
37.9,0.258819045102521,-0.9659258262890682,0.7431448254773945,-0.6691306063588579,0.5,0.8660254037844387
36.14,1.2246467991473532e-16,-1.0,0.7431448254773945,-0.6691306063588579,0.5,0.8660254037844387
33.07,-0.2588190451025208,-0.9659258262890684,0.7431448254773945,-0.6691306063588579,0.5,0.8660254037844387
31.49,-0.4999999999999997,-0.8660254037844388,0.7431448254773945,-0.6691306063588579,0.5,0.8660254037844387
32.53,-0.7071067811865471,-0.7071067811865479,0.7431448254773945,-0.6691306063588579,0.5,0.8660254037844387
33.51,-0.8660254037844385,-0.5000000000000004,0.7431448254773945,-0.6691306063588579,0.5,0.8660254037844387
40.91,-0.9659258262890684,-0.25881904510252063,0.7431448254773945,-0.6691306063588579,0.5,0.8660254037844387
35.21,-1.0,-1.8369701987210294e-16,0.7431448254773945,-0.6691306063588579,0.5,0.8660254037844387
31.09,-0.9659258262890684,0.2588190451025203,0.7431448254773945,-0.6691306063588579,0.5,0.8660254037844387
27.38,-0.8660254037844386,0.5000000000000001,0.7431448254773945,-0.6691306063588579,0.5,0.8660254037844387
25.56,-0.7071067811865477,0.7071067811865474,0.7431448254773945,-0.6691306063588579,0.5,0.8660254037844387
26.84,-0.5000000000000004,0.8660254037844384,0.7431448254773945,-0.6691306063588579,0.5,0.8660254037844387
22.37,-0.2588190451025216,0.965925826289068,0.7431448254773945,-0.6691306063588579,0.5,0.8660254037844387
23.4,0.0,1.0,0.5877852522924732,-0.8090169943749473,0.5,0.8660254037844387
20.15,0.25881904510252074,0.9659258262890684,0.5877852522924732,-0.8090169943749473,0.5,0.8660254037844387
19.23,0.5,0.8660254037844387,0.5877852522924732,-0.8090169943749473,0.5,0.8660254037844387
19.31,0.7071067811865476,0.7071067811865476,0.5877852522924732,-0.8090169943749473,0.5,0.8660254037844387
19.15,0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,0.5,0.8660254037844387
19.9,0.9659258262890684,0.25881904510252074,0.5877852522924732,-0.8090169943749473,0.5,0.8660254037844387
18.76,1.0,6.123233995736766e-17,0.5877852522924732,-0.8090169943749473,0.5,0.8660254037844387
19.6,0.9659258262890684,-0.25881904510252063,0.5877852522924732,-0.8090169943749473,0.5,0.8660254037844387
23.09,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,0.5,0.8660254037844387
24.74,0.7071067811865476,-0.7071067811865475,0.5877852522924732,-0.8090169943749473,0.5,0.8660254037844387
24.61,0.5,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,0.5,0.8660254037844387
25.46,0.258819045102521,-0.9659258262890682,0.5877852522924732,-0.8090169943749473,0.5,0.8660254037844387
25.21,1.2246467991473532e-16,-1.0,0.5877852522924732,-0.8090169943749473,0.5,0.8660254037844387
23.42,-0.2588190451025208,-0.9659258262890684,0.5877852522924732,-0.8090169943749473,0.5,0.8660254037844387
21.25,-0.4999999999999997,-0.8660254037844388,0.5877852522924732,-0.8090169943749473,0.5,0.8660254037844387
22.54,-0.7071067811865471,-0.7071067811865479,0.5877852522924732,-0.8090169943749473,0.5,0.8660254037844387
25.45,-0.8660254037844385,-0.5000000000000004,0.5877852522924732,-0.8090169943749473,0.5,0.8660254037844387
27.25,-0.9659258262890684,-0.25881904510252063,0.5877852522924732,-0.8090169943749473,0.5,0.8660254037844387
27.42,-1.0,-1.8369701987210294e-16,0.5877852522924732,-0.8090169943749473,0.5,0.8660254037844387
26.95,-0.9659258262890684,0.2588190451025203,0.5877852522924732,-0.8090169943749473,0.5,0.8660254037844387
26.26,-0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,0.5,0.8660254037844387
25.78,-0.7071067811865477,0.7071067811865474,0.5877852522924732,-0.8090169943749473,0.5,0.8660254037844387
27.5,-0.5000000000000004,0.8660254037844384,0.5877852522924732,-0.8090169943749473,0.5,0.8660254037844387
26.44,-0.2588190451025216,0.965925826289068,0.5877852522924732,-0.8090169943749473,0.5,0.8660254037844387
22.94,0.0,1.0,0.4067366430758,-0.913545457642601,0.5,0.8660254037844387
24.68,0.25881904510252074,0.9659258262890684,0.4067366430758,-0.913545457642601,0.5,0.8660254037844387
25.62,0.5,0.8660254037844387,0.4067366430758,-0.913545457642601,0.5,0.8660254037844387
25.27,0.7071067811865476,0.7071067811865476,0.4067366430758,-0.913545457642601,0.5,0.8660254037844387
25.61,0.8660254037844386,0.5000000000000001,0.4067366430758,-0.913545457642601,0.5,0.8660254037844387
27.89,0.9659258262890684,0.25881904510252074,0.4067366430758,-0.913545457642601,0.5,0.8660254037844387
39.05,1.0,6.123233995736766e-17,0.4067366430758,-0.913545457642601,0.5,0.8660254037844387
48.64,0.9659258262890684,-0.25881904510252063,0.4067366430758,-0.913545457642601,0.5,0.8660254037844387
52.93,0.8660254037844387,-0.4999999999999998,0.4067366430758,-0.913545457642601,0.5,0.8660254037844387
49.89,0.7071067811865476,-0.7071067811865475,0.4067366430758,-0.913545457642601,0.5,0.8660254037844387
48.89,0.5,-0.8660254037844387,0.4067366430758,-0.913545457642601,0.5,0.8660254037844387
47.2,0.258819045102521,-0.9659258262890682,0.4067366430758,-0.913545457642601,0.5,0.8660254037844387
47.0,1.2246467991473532e-16,-1.0,0.4067366430758,-0.913545457642601,0.5,0.8660254037844387
45.95,-0.2588190451025208,-0.9659258262890684,0.4067366430758,-0.913545457642601,0.5,0.8660254037844387
45.0,-0.4999999999999997,-0.8660254037844388,0.4067366430758,-0.913545457642601,0.5,0.8660254037844387
45.96,-0.7071067811865471,-0.7071067811865479,0.4067366430758,-0.913545457642601,0.5,0.8660254037844387
43.72,-0.8660254037844385,-0.5000000000000004,0.4067366430758,-0.913545457642601,0.5,0.8660254037844387
46.81,-0.9659258262890684,-0.25881904510252063,0.4067366430758,-0.913545457642601,0.5,0.8660254037844387
45.27,-1.0,-1.8369701987210294e-16,0.4067366430758,-0.913545457642601,0.5,0.8660254037844387
42.7,-0.9659258262890684,0.2588190451025203,0.4067366430758,-0.913545457642601,0.5,0.8660254037844387
33.12,-0.8660254037844386,0.5000000000000001,0.4067366430758,-0.913545457642601,0.5,0.8660254037844387
28.4,-0.7071067811865477,0.7071067811865474,0.4067366430758,-0.913545457642601,0.5,0.8660254037844387
27.56,-0.5000000000000004,0.8660254037844384,0.4067366430758,-0.913545457642601,0.5,0.8660254037844387
25.06,-0.2588190451025216,0.965925826289068,0.4067366430758,-0.913545457642601,0.5,0.8660254037844387
24.32,0.0,1.0,0.2079116908177593,-0.9781476007338056,0.5,0.8660254037844387
18.54,0.25881904510252074,0.9659258262890684,0.2079116908177593,-0.9781476007338056,0.5,0.8660254037844387
11.7,0.5,0.8660254037844387,0.2079116908177593,-0.9781476007338056,0.5,0.8660254037844387
4.77,0.7071067811865476,0.7071067811865476,0.2079116908177593,-0.9781476007338056,0.5,0.8660254037844387
5.41,0.8660254037844386,0.5000000000000001,0.2079116908177593,-0.9781476007338056,0.5,0.8660254037844387
16.91,0.9659258262890684,0.25881904510252074,0.2079116908177593,-0.9781476007338056,0.5,0.8660254037844387
26.94,1.0,6.123233995736766e-17,0.2079116908177593,-0.9781476007338056,0.5,0.8660254037844387
28.91,0.9659258262890684,-0.25881904510252063,0.2079116908177593,-0.9781476007338056,0.5,0.8660254037844387
30.18,0.8660254037844387,-0.4999999999999998,0.2079116908177593,-0.9781476007338056,0.5,0.8660254037844387
29.41,0.7071067811865476,-0.7071067811865475,0.2079116908177593,-0.9781476007338056,0.5,0.8660254037844387
29.16,0.5,-0.8660254037844387,0.2079116908177593,-0.9781476007338056,0.5,0.8660254037844387
29.15,0.258819045102521,-0.9659258262890682,0.2079116908177593,-0.9781476007338056,0.5,0.8660254037844387
29.38,1.2246467991473532e-16,-1.0,0.2079116908177593,-0.9781476007338056,0.5,0.8660254037844387
31.1,-0.2588190451025208,-0.9659258262890684,0.2079116908177593,-0.9781476007338056,0.5,0.8660254037844387
33.29,-0.4999999999999997,-0.8660254037844388,0.2079116908177593,-0.9781476007338056,0.5,0.8660254037844387
33.87,-0.7071067811865471,-0.7071067811865479,0.2079116908177593,-0.9781476007338056,0.5,0.8660254037844387
31.75,-0.8660254037844385,-0.5000000000000004,0.2079116908177593,-0.9781476007338056,0.5,0.8660254037844387
38.6,-0.9659258262890684,-0.25881904510252063,0.2079116908177593,-0.9781476007338056,0.5,0.8660254037844387
31.8,-1.0,-1.8369701987210294e-16,0.2079116908177593,-0.9781476007338056,0.5,0.8660254037844387
28.74,-0.9659258262890684,0.2588190451025203,0.2079116908177593,-0.9781476007338056,0.5,0.8660254037844387
27.56,-0.8660254037844386,0.5000000000000001,0.2079116908177593,-0.9781476007338056,0.5,0.8660254037844387
